AGE
36
51
53
27
42
44
62
49
72
63
53
95
63
45
71
48
40
58
36
64
48
45
58
74
49
104
75
34
53
56
40
44
63
69
62
48
68
66
52
30
49
40
37
54
62
60
44
50
40
95
41
60
78
44
70
53
51
43
63
57
63
26
45
61
87
34
43
63
33
39
38
42
34
47
68
67
44
92
53
67
60
42
58
44
40
54
37
83
43
43
50
72
56
69
48
32
61
32
60
51
47
45
41
56
43
37
62
70
50
37
37
33
60
79
47
38
43
39
73
74
76
58
61
47
29
29
50
61
70
46
63
40
61
54
31
56
32
90
43
52
28
39
48
42
90
57
53
52
45
60
47
68
29
68
35
59
35
42
33
57
56
47
42
46
51
36
27
35
61
73
62
60
32
37
45
63
88
60
84
33
39
47
44
41
40
71
40
33
36
80
65
36
40
39
47
49
39
46
39
28
54
63
30
71
40
34
87
42
64
72
35
39
61
27
56
53
64
33
57
56
57
72
51
38
67
41
54
53
56
55
45
58
74
41
53
82
39
95
37
59
68
42
30
40
49
40
55
48
48
35
32
62
31
57
49
39
38
46
47
46
51
50
42
30
40
56
37
75
47
55
49
42
51
63
59
46
51
48
54
62
52
56
52
40
67
53
40
69
59
52
41
48
56
34
28
24
39
48
28
39
31
35
101
39
68
34
76
45
31
37
48
101
52
43
47
74
47
48
54
45
60
49
54
44
43
36
68
60
44
68
52
34
53
59
65
84
68
28
37
43
70
71
46
88
30
37
45
52
58
78
38
51
69
58
73
43
41
48
51
39
51
46
70
33
44
43
34
32
24
66
60
68
62
92
59
49
39
61
51
50
69
63
62
64
39
67
40
32
75
50
39
63
69
59
35
61
61
62
35
42
37
66
46
46
44
52
51
44
38
39
43
64
41
55
41
43
57
74
61
76
39
57
45
55
54
26
57
58
58
67
34
53
42
38
34
48
60
43
39
52
46
76
49
56
41
57
80
38
34
70
71
52
31
50
41
28
85
35
35
41
39
47
38
38
27
52
32
44
35
56
68
45
43
27
32
27
52
32
43
66
35
46
30
59
69
53
40
33
50
89
61
47
43
30
45
51
56
58
37
77
48
43
61
53
49
59
51
82
32
65
55
34
59
91
51
43
82
61
66
72
54
45
28
75
46
44
46
48
29
56
73
46
29
33
61
34
46
48
28
90
56
34
32
40
42
57
49
50
26
50
43
36
52
54
86
51
56
75
37
45
60
39
42
49
47
48
47
45
37
61
55
56
32
29
46
36
51
42
54
45
50
62
74
50
53
64
70
43
50
56
34
57
54
73
39
49
45
30
47
62
52
50
67
43
46
41
62
67
42
40
34
31
53
36
50
90
41
61
28
30
44
55
49
34
39
41
41
54
61
74
53
45
60
66
35
47
25
47
25
40
35
37
49
33
54
34
48
50
41
48
46
51
36
57
65
38
42
58
54
48
53
37
59
28
56
50
44
42
50
43
56
56
47
28
27
39
32
60
35
62
38
42
98
48
59
56
25
47
59
68
50
60
40
31
49
50
70
47
52
41
43
44
61
44
23
46
78
40
61
50
37
61
53
45
55
34
43
38
33
43
29
80
59
33
39
45
43
44
36
30
65
61
45
45
45
68
50
53
50
92
39
38
33
44
35
53
35
47
57
81
65
59
37
47
55
60
27
87
97
62
48
72
78
51
55
44
56
38
42
60
38
27
57
70
101
38
49
34
83
46
37
42
40
38
57
38
84
40
57
39
40
52
56
55
40
29
39
43
75
32
63
81
57
58
47
42
43
35
62
70
60
51
50
30
56
54
54
28
37
56
45
35
40
60
31
35
66
64
67
54
56
51
64
36
45
57
38
48
69
33
62
42
38
54
47
33
56
36
34
56
50
73
38
31
52
62
67
64
52
57
70
48
60
58
59
31
57
64
33
51
58
40
42
40
58
71
42
38
48
53
46
46
86
37
48
34
61
58
46
52
67
38
67
47
45
45
55
41
46
31
43
70
64
77
53
50
25
36
30
53
51
53
50
35
30
67
48
34
58
45
53
35
43
46
51
96
68
29
36
47
62
42
66
33
69
29
42
28
54
46
54
51
69
58
41
62
57
66
95
43
44
40
42
54
33
51
46
59
37
47
65
70
30
58
39
64
42
76
38
53
37
60
35
28
63
50
41
33
47
47
57
46
35
43
78
48
40
26
49
40
62
34
43
87
73
69
54
39
69
40
42
34
46
41
29
44
53
58
57
45
56
58
30
41
30
26
68
52
39
43
53
49
33
111
46
49
33
40
36
34
61
43
46
44
46
67
39
61
67
54
43
29
60
44
55
71
34
61
81
59
51
61
45
55
90
35
44
34
42
42
48
28
36
49
30
40
41
30
31
43
70
32
43
43
56
62
58
47
81
61
59
30
38
37
46
38
64
47
51
56
28
41
53
52
30
27
56
32
26
61
68
52
46
25
38
43
54
60
29
50
46
38
61
31
56
59
62
53
50
34
45
53
50
81
81
32
50
88
48
30
46
46
36
52
37
59
43
42
33
33
26
77
56
40
35
39
47
62
53
43
59
84
61
34
37
48
33
38
32
46
41
44
31
59
89
27
53
45
42
45
56
37
51
28
82
49
38
49
48
62
49
34
73
44
37
89
47
66
56
32
42
48
43
44
37
59
62
38
54
34
49
40
49
45
75
60
50
44
36
40
50
47
34
49
43
48
52
41
34
59
56
39
73
52
76
53
44
55
63
36
66
49
38
29
59
51
42
61
65
83
45
66
34
35
62
66
41
34
50
106
97
59
44
67
42
39
35
52
36
57
52
54
68
49
49
42
72
36
40
53
45
69
45
58
42
47
63
63
80
69
56
70
32
60
64
63
68
55
62
51
81
50
80
52
27
46
46
33
45
56
37
36
45
40
55
35
67
34
61
57
34
86
46
68
96
46
47
32
28
53
52
33
94
50
62
79
34
63
59
59
46
91
43
75
70
41
53
64
40
55
60
28
28
41
43
32
54
35
63
35
75
48
42
62
42
32
55
55
74
72
67
38
38
42
27
32
49
64
61
39
54
65
58
56
57
52
49
45
28
62
31
65
33
67
89
55
62
36
37
56
56
51
48
33
53
40
68
38
57
56
32
35
47
41
39
48
58
60
57
52
43
32
44
89
59
58
55
45
34
34
52
43
36
41
32
66
28
81
50
47
36
49
53
48
59
62
71
29
43
56
86
58
49
45
56
54
55
71
51
68
50
43
69
34
78
62
62
42
65
52
56
68
34
77
38
39
71
60
37
40
49
54
72
40
69
47
81
54
52
63
39
68
53
33
66
46
40
27
34
63
67
52
37
49
65
109
39
49
61
39
42
45
90
58
44
41
64
38
52
36
27
39
42
45
40
42
64
62
50
40
37
40
52
65
55
42
39
68
38
47
96
40
32
74
39
55
59
47
62
31
45
62
49
50
33
44
55
46
41
49
43
38
26
67
49
39
40
39
48
36
38
42
55
90
39
66
51
37
52
40
45
38
60
45
33
49
36
49
89
59
44
66
56
62
64
56
52
50
39
53
31
54
83
77
37
42
49
37
51
72
49
32
27
30
28
49
37
61
71
53
44
53
57
39
70
36
48
61
39
49
62
67
42
38
41
47
41
41
73
65
53
41
65
42
43
39
65
39
84
76
62
41
77
50
50
48
38
83
48
30
55
43
39
55
31
39
70
33
40
42
37
53
38
35
53
50
33
50
55
30
50
90
36
41
30
37
62
47
49
39
35
40
40
56
69
69
85
56
47
38
44
59
56
34
77
32
35
45
62
43
35
49
59
98
45
53
69
56
71
51
53
44
53
52
47
50
40
67
56
51
68
36
55
62
39
40
35
39
41
62
44
41
49
62
53
46
45
42
32
69
35
49
31
56
36
39
50
34
61
40
52
57
31
46
64
31
51
74
66
59
81
43
40
44
25
60
41
49
43
47
59
64
45
30
41
59
57
40
63
37
41
83
58
76
38
69
32
30
30
66
43
41
54
63
28
31
51
60
48
45
61
50
52
98
44
59
55
51
59
73
59
70
26
59
60
47
68
73
74
36
37
51
37
41
60
60
62
37
39
66
38
58
44
38
37
51
42
47
59
87
30
33
55
49
77
43
64
39
48
37
54
48
80
48
44
44
25
49
98
67
52
38
51
46
49
58
26
35
58
63
67
39
50
63
50
79
52
72
51
65
63
68
42
57
51
39
48
35
42
50
26
42
49
29
36
74
62
52
46
58
34
73
44
31
58
46
59
50
43
36
40
37
84
49
57
38
89
62
49
54
38
34
66
58
38
46
56
56
43
47
89
58
90
43
58
36
57
64
56
56
45
48
51
61
56
46
39
31
84
59
73
34
35
27
27
57
54
63
47
32
79
70
39
42
49
36
33
36
70
66
54
76
54
46
48
42
38
34
44
55
32
89
51
39
29
45
92
44
50
39
42
44
59
31
40
58
82
34
63
59
47
28
31
69
59
90
33
46
48
55
52
61
45
71
57
46
41
36
38
61
39
67
82
35
34
43
57
57
50
98
41
60
52
33
63
51
70
45
32
62
59
31
43
60
36
61
29
40
85
38
59
63
43
92
63
40
43
50
35
59
60
66
56
56
54
43
45
43
43
70
61
95
42
60
72
64
42
67
31
43
58
98
94
50
58
69
63
81
34
59
75
35
54
51
59
49
56
28
41
39
56
56
38
44
37
72
51
42
65
59
37
55
51
48
30
51
43
34
50
47
77
58
57
68
63
71
27
53
41
42
69
81
56
46
75
35
38
51
47
37
44
48
35
36
112
47
37
59
65
50
39
30
60
95
59
66
67
66
81
68
60
48
60
61
39
31
65
54
56
55
61
58
54
56
66
54
56
39
37
77
56
95
38
42
42
58
56
52
51
58
46
68
36
34
50
40
60
40
34
82
37
62
24
43
27
64
44
52
49
56
63
60
36
39
47
58
42
39
30
49
34
61
47
79
55
41
33
43
45
52
45
53
89
35
61
60
35
55
65
36
60
41
77
43
48
54
29
58
37
43
66
62
65
50
54
30
37
61
58
33
68
43
42
40
37
43
32
70
97
73
69
35
60
42
41
30
40
52
34
38
59
63
62
47
48
51
55
46
42
42
49
34
42
47
39
39
82
44
42
37
39
40
55
65
55
50
36
45
61
94
66
78
73
47
56
45
57
70
59
64
46
40
47
40
43
50
33
33
49
77
57
63
27
60
36
61
40
38
43
37
32
64
50
42
35
67
53
83
40
62
73
55
54
41
50
44
50
40
50
55
56
69
46
60
40
45
40
30
37
50
38
58
60
54
56
29
38
75
49
34
35
64
56
37
54
49
43
45
30
55
41
39
45
44
33
51
55
40
24
53
72
41
38
42
40
49
49
51
43
54
66
56
51
65
71
41
41
39
48
55
46
61
34
45
90
56
47
44
32
70
48
67
36
47
60
63
54
47
49
43
48
46
77
31
51
42
28
42
55
43
45
86
70
33
64
58
54
88
85
40
40
49
51
45
65
50
39
63
93
57
41
55
37
73
57
56
53
58
44
32
54
45
91
50
52
31
59
39
62
45
46
51
39
37
65
37
39
50
40
50
62
66
47
57
45
62
69
30
43
89
60
47
50
52
36
56
59
29
55
53
92
49
56
44
66
54
41
69
44
49
41
55
66
41
35
62
23
47
52
51
57
42
52
32
58
28
27
55
39
80
83
38
43
33
46
39
54
41
47
50
46
28
42
43
62
56
43
72
64
29
93
37
58
81
35
50
76
50
63
45
39
30
50
36
60
33
30
38
52
71
95
35
48
41
45
35
35
72
58
47
29
44
55
64
72
54
33
47
92
41
58
52
48
55
36
57
55
50
48
41
41
56
35
53
54
35
38
37
42
39
47
69
55
69
40
58
64
51
51
47
65
29
74
68
69
58
91
101
31
76
39
36
76
38
43
70
55
68
101
71
31
44
58
68
47
42
46
51
59
38
35
24
29
30
46
57
48
34
41
30
49
57
59
42
40
56
43
34
56
71
76
40
33
28
82
54
31
30
68
47
59
55
61
43
42
69
47
49
29
29
53
69
52
65
35
101
39
38
67
106
28
36
55
56
59
28
31
61
32
53
60
35
59
45
39
65
49
47
89
75
48
30
54
31
33
62
63
89
47
47
47
34
50
64
38
59
40
33
56
43
61
41
48
48
58
55
66
57
39
59
97
25
47
54
38
41
53
59
44
64
72
46
36
40
58
48
41
69
50
47
34
74
62
31
64
41
39
63
49
40
46
62
31
84
39
84
32
76
36
50
72
36
41
62
58
35
59
47
56
54
34
40
56
80
97
49
69
31
41
55
33
54
69
53
58
63
39
62
60
63
81
66
56
59
36
30
64
41
44
44
57
58
36
46
31
28
28
45
56
62
39
28
46
42
45
54
65
60
57
49
38
41
38
38
62
33
35
52
83
67
31
64
34
32
53
56
59
37
79
53
43
36
37
95
30
37
50
53
66
36
54
81
33
66
42
51
67
71
34
41
59
31
74
55
31
64
95
48
45
56
82
45
26
54
59
26
56
44
59
48
37
35
74
45
65
44
62
100
33
61
54
60
58
44
63
57
38
68
30
46
61
91
38
38
61
67
85
57
48
70
36
37
59
39
37
50
38
39
55
67
42
53
44
43
30
53
78
44
54
44
28
29
60
33
41
60
41
77
46
38
28
39
56
50
50
44
66
44
49
60
38
41
70
53
84
91
71
67
35
61
40
35
47
29
33
33
42
48
66
47
33
72
31
50
46
46
50
43
69
31
29
52
37
51
53
52
40
52
95
85
57
47
30
40
60
52
49
40
24
57
105
54
53
40
79
41
94
45
49
55
26
45
61
52
67
80
89
54
61
61
41
47
60
30
90
48
57
65
40
49
39
42
60
49
28
31
48
66
32
37
54
87
53
56
61
66
34
46
53
65
31
48
54
31
30
35
39
35
41
53
34
45
54
52
42
45
28
34
28
43
40
70
52
58
39
38
40
65
75
31
34
47
65
49
65
49
34
49
68
58
79
35
80
54
39
47
25
37
53
27
32
62
49
49
42
27
34
32
51
63
55
51
35
39
32
51
57
57
58
40
50
42
48
57
30
37
48
61
53
72
77
58
41
59
60
61
55
41
50
55
51
68
49
48
46
54
51
57
42
45
41
51
44
56
49
64
46
67
35
31
59
58
27
75
80
55
28
57
41
69
49
94
40
43
52
53
47
65
53
36
37
67
49
76
38
30
35
37
33
60
48
30
51
47
44
45
31
27
59
43
36
34
35
55
29
39
69
64
40
45
101
66
47
39
50
69
30
58
39
32
49
50
52
35
24
58
35
53
31
36
61
44
27
86
72
39
42
68
77
30
41
75
44
58
44
30
59
70
27
61
36
56
90
61
59
46
88
47
51
48
40
104
47
35
74
77
24
70
43
33
32
24
58
49
58
41
92
46
53
47
30
75
36
64
32
68
56
53
48
36
52
41
47
39
48
46
56
42
50
33
67
50
59
47
79
56
29
86
73
35
48
37
35
27
45
47
57
62
31
100
34
62
61
56
44
39
39
88
52
33
40
45
57
65
31
95
43
48
54
44
32
43
53
91
31
44
38
40
37
57
42
36
37
29
35
56
52
34
39
40
41
57
29
48
43
28
46
49
76
42
36
36
26
52
55
53
55
54
75
38
38
40
49
42
66
32
50
32
39
51
51
39
49
28
32
65
63
38
60
49
46
83
37
42
65
68
52
56
69
46
60
49
37
60
50
45
31
65
49
51
23
68
63
48
47
42
55
40
70
46
43
41
46
60
35
64
56
46
72
28
40
42
63
65
31
52
44
46
60
37
42
29
58
37
79
47
61
70
58
35
44
30
57
61
86
32
90
71
38
35
90
35
54
60
41
44
80
28
50
38
36
48
66
52
38
39
47
43
41
25
30
56
71
58
49
39
92
45
52
63
50
51
70
41
28
43
36
64
29
46
53
61
52
80
37
73
50
65
52
37
63
58
54
30
46
60
52
36
44
58
75
36
43
50
41
41
52
43
60
70
34
54
49
43
80
40
68
30
60
54
63
33
34
33
60
55
32
45
50
25
53
69
37
77
49
44
39
31
41
68
29
30
32
55
56
102
33
65
48
40
39
47
39
50
36
37
51
57
49
86
60
75
85
31
51
63
43
60
61
49
44
55
48
61
29
35
43
51
43
68
57
86
58
51
59
39
37
28
43
30
48
54
41
37
41
31
44
55
44
36
35
47
61
81
42
32
36
39
88
50
46
71
51
52
58
73
63
37
41
42
63
70
33
44
48
30
58
54
30
39
65
80
53
51
28
39
69
68
43
32
63
25
40
59
55
74
33
48
44
80
58
50
68
50
34
43
57
65
63
44
46
82
38
53
57
47
38
53
52
30
39
74
28
99
55
33
59
35
54
65
47
35
42
40
46
64
33
64
33
56
70
67
46
53
81
54
59
55
61
29
65
42
98
79
42
35
44
30
58
55
62
60
45
39
58
43
60
23
51
62
61
47
82
31
48
63
41
47
54
46
38
29
42
33
26
57
45
37
48
34
45
67
32
53
38
69
68
75
41
41
44
41
32
27
59
35
56
61
50
75
35
67
60
27
41
49
65
44
35
54
26
37
59
52
44
46
54
64
50
43
60
46
58
39
31
86
58
53
39
34
42
32
35
59
34
66
30
64
65
55
62
39
43
92
55
37
38
58
47
86
68
57
40
51
34
33
41
36
96
52
52
61
43
67
51
61
39
54
83
58
50
33
44
34
57
60
63
46
54
72
61
42
26
57
43
46
95
66
30
50
94
58
61
40
57
56
38
43
41
71
29
51
47
52
42
40
34
60
47
52
66
34
49
41
55
55
35
35
35
48
41
55
49
63
53
49
38
43
48
65
57
41
40
54
71
32
48
36
42
42
69
61
51
40
40
29
27
35
41
50
55
60
45
42
34
57
50
27
44
56
47
47
55
73
61
45
66
71
33
58
37
35
38
95
41
32
58
36
33
35
58
61
57
39
98
55
70
51
71
29
44
47
49
53
39
47
31
59
51
61
37
68
59
46
38
58
37
24
56
51
67
30
47
70
51
36
58
94
41
35
53
43
54
52
67
66
42
37
58
42
66
50
42
30
40
57
45
61
99
33
29
78
33
82
42
55
67
61
71
42
41
41
50
57
37
58
50
63
71
37
72
62
47
40
51
41
31
69
44
51
68
36
50
60
68
48
37
60
67
39
58
62
53
27
34
63
74
64
29
31
60
59
34
75
31
38
53
60
45
32
31
30
43
39
30
41
31
53
38
30
94
37
33
30
44
41
35
54
59
41
103
38
47
26
74
71
37
36
38
32
51
36
35
37
62
63
32
56
57
51
62
38
32
72
48
34
58
34
49
44
34
47
85
52
41
34
81
28
87
50
49
51
90
49
68
50
46
41
56
63
47
84
48
41
38
47
45
58
30
39
54
59
46
73
38
41
54
39
65
30
35
80
66
56
62
24
75
54
42
54
76
78
69
73
27
34
49
55
36
59
41
40
43
51
87
42
40
52
55
33
55
39
48
48
64
37
35
39
78
60
36
40
33
51
27
57
34
43
35
70
53
64
34
54
84
61
50
49
39
69
70
38
67
41
71
30
66
46
52
77
39
28
33
49
40
44
60
58
43
61
72
55
57
86
77
60
53
45
39
41
43
42
76
45
58
48
47
59
40
46
30
31
41
64
22
39
31
46
53
43
51
64
44
53
53
51
52
33
37
91
30
37
62
35
29
33
62
71
27
42
33
69
41
58
43
43
40
31
85
59
48
46
54
57
72
45
29
37
40
58
48
59
96
73
63
68
33
39
77
57
38
31
49
44
43
38
64
34
42
32
58
40
59
55
49
73
45
37
37
60
63
62
49
34
101
61
29
41
91
52
49
62
45
32
46
70
54
52
38
40
69
54
49
29
68
50
45
57
57
44
27
56
100
51
40
46
46
42
38
36
39
47
49
47
66
63
69
29
46
41
60
34
34
42
41
42
61
61
38
33
58
40
53
77
49
57
49
47
35
49
44
35
73
63
35
43
31
24
39
64
62
39
46
32
47
45
46
59
41
58
51
41
34
42
34
73
59
35
48
30
32
35
51
45
34
57
81
63
48
46
37
37
36
41
33
68
46
51
66
37
53
47
62
52
69
38
67
47
62
39
32
48
34
59
40
53
62
104
41
32
52
45
52
58
47
78
37
35
39
28
100
58
86
41
57
49
33
74
49
56
27
56
52
45
42
49
48
36
55
43
64
46
34
57
32
45
55
48
40
55
51
52
34
40
53
68
47
54
54
40
53
78
68
31
43
39
34
61
29
49
48
52
28
44
43
56
38
35
75
47
39
36
61
48
50
47
49
37
47
78
44
86
37
47
50
55
54
43
85
44
31
50
68
27
65
33
71
42
87
40
68
38
31
64
52
38
36
53
52
74
62
46
59
41
50
38
39
64
56
52
45
42
46
43
44
36
62
64
44
32
55
46
39
59
46
77
60
36
40
38
67
48
41
50
33
41
42
60
54
36
52
47
39
57
47
40
36
35
38
29
48
61
74
52
31
44
56
38
66
65
59
45
32
57
38
65
52
40
32
82
35
42
62
47
74
27
67
86
64
86
55
37
55
55
62
100
73
55
46
59
25
41
98
46
34
40
40
63
72
37
37
47
49
44
51
63
49
52
54
85
63
43
38
77
26
44
47
53
48
55
45
68
57
41
38
45
44
51
59
32
82
45
63
33
40
43
64
84
31
31
52
50
78
73
72
61
45
67
59
34
45
42
56
55
33
41
47
31
57
46
59
50
37
70
32
48
78
44
58
37
42
58
31
40
37
38
64
48
45
29
38
62
54
73
46
35
62
52
75
65
41
65
57
58
35
54
54
38
50
55
38
69
24
44
31
64
40
40
37
55
44
58
52
70
44
53
42
34
58
63
42
63
55
62
45
38
32
46
85
32
29
54
60
64
33
49
54
55
46
72
32
54
51
49
71
60
28
41
31
48
48
40
52
44
57
66
34
43
30
47
41
34
27
39
55
38
26
42
39
71
49
45
39
33
37
52
45
38
77
59
43
58
50
35
87
78
49
54
73
54
30
48
39
36
61
41
45
71
95
49
76
51
75
47
51
30
74
53
80
54
37
31
35
43
44
60
39
50
48
31
47
42
27
57
35
33
62
39
43
30
49
45
60
67
51
41
35
54
43
58
40
41
37
33
47
73
79
54
57
41
70
47
45
68
72
64
40
48
42
34
47
48
32
59
39
40
42
34
73
46
43
29
55
42
41
32
55
58
52
80
31
36
69
53
62
40
80
34
50
50
51
36
42
47
65
40
60
67
55
34
44
59
60
43
43
39
38
45
38
40
55
78
31
40
52
35
48
41
54
50
37
30
52
57
74
63
45
66
45
37
39
27
29
40
37
32
65
73
95
93
62
57
57
45
46
55
44
50
39
48
60
49
49
66
74
79
50
48
67
72
49
45
42
42
57
72
107
28
40
47
66
29
53
70
46
42
43
45
46
53
26
47
41
62
37
33
53
55
54
75
54
59
58
53
50
85
45
67
36
48
41
73
49
36
30
81
43
37
37
36
48
74
32
60
39
46
53
40
59
67
58
47
58
55
60
65
30
38
53
56
47
58
46
79
41
94
30
67
39
52
41
48
39
30
63
49
40
66
31
66
88
68
61
35
83
37
46
55
49
54
44
76
45
58
50
47
45
76
54
54
59
29
57
41
78
40
49
66
56
42
36
28
50
32
101
32
29
53
24
48
59
72
49
35
48
71
54
40
60
42
53
37
39
47
71
39
55
71
70
66
44
39
74
49
42
53
63
49
35
41
76
54
66
44
33
39
43
45
58
51
89
33
34
29
71
38
47
32
62
55
55
62
45
41
44
56
49
68
48
43
42
58
32
48
42
42
60
41
37
25
30
50
38
45
72
54
56
81
44
46
32
64
55
29
61
40
86
28
46
72
42
39
44
65
49
32
60
53
39
59
55
62
34
25
47
44
39
44
96
37
46
51
42
48
51
57
28
85
63
52
42
51
37
29
37
40
36
57
60
54
37
29
53
34
37
42
34
62
62
38
